toi,tid,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,st_tmag,st_dist,st_teff,st_logg,st_rad
2417.01,49617263,FP,4.83266,2.308,830.0,10.2589,257.337,5485.4,3.9,1.83
2418.01,65347776,FP,25.86696,4.923,2240.0,10.9166,135.101,5095.0,4.56,0.8
242.01,120585579,FP,6.340315,4.249306,25410.703288,12.5766,577.489,6083.0,4.28983,1.2666
2420.01,268532343,CP,5.84259,3.747,2670.0,10.8285,435.174,5707.0,3.76,2.2
2421.01,70524163,CP,4.3474,4.684,3520.0,10.6918,327.927,5618.0,3.93,1.79
2424.01,313891529,FP,12.3750537,6.6166181,4155.6104825,10.2845,410.945,6173.5,3.76326,2.36235
2427.01,142937186,CP,1.30613,0.634,560.0,9.0138,28.5147,4072.0,4.58,0.68
2431.01,258804746,CP,0.224195,0.292,540.0,9.5209,36.0559,4079.0,4.58,0.68
2438.01,686072378,FP,1.9426003,1.0206743,504062.379922,16.2463,299.842,5780.0,4.438,
244.01,118327550,CP,7.397216,1.3164962,953.5477499,10.3475,22.0337,3342.0,4.438,0.407103
2443.01,318753380,CP,15.6692322,4.562853,1393.3814802,8.2969,23.9258,4214.44,4.52845,0.732115
2445.01,439867639,CP,0.3711334,0.4918187,2322.6218151,13.1292,48.582,3333.0,4.95786,0.272233
2447.01,1167538,CP,,8.291,8735.0,10.0127,148.987,5825.0,4.43,1.04
2448.01,231721005,FP,9.0182016,3.08,492.0,10.0039,490.818,9671.0,4.33,1.78
2449.01,170729775,CP,16.6542431,7.792,10168.0,9.8999,156.786,6054.0,4.43,1.08
2452.01,219208037,FP,0.9776805,0.7657397,965.3175192,11.1925,148.462,4456.2,,1.09813
2458.01,449197831,CP,3.7369689,1.9917422,310.4978088,8.71008,112.958,6092.0,4.25,1.32975
2459.01,192790476,CP,19.1047019,3.2516728,1906.0596245,9.3951,36.6113,4195.0,4.59888,0.675093
246.01,158623531,KP,7.8728937,3.7599578,14639.4155321,11.2794,169.272,5070.0,4.47933,1.26
2461.01,411839167,KP,6.1802614,4.1830206,5383.8458373,10.8243,372.632,6513.0,4.08,1.73931
2466.01,293612446,KP,2.6266983,4.087,10650.0,12.0364,663.834,6475.0,4.0609,1.77
2468.01,31114545,FP,24.4232697,3.788,1920.0,10.3598,421.726,6102.0,3.75,2.37
247.01,160148385,KP,3.4252563,2.4617762,14223.1726719,11.9116,352.464,5540.0,4.42136,1.11655
2475.01,373453507,FP,15.7925628,2.823,1190.0,10.7302,235.608,5600.0,4.16,1.37
2480.01,1449756,FP,11.3543085,3.414,2190.0,10.8256,470.356,6421.0,3.98,1.92
2483.01,219151731,FP,1.4853364,1.302,650.0,10.1217,259.299,6137.7,4.19,1.51
2485.01,328934463,CP,11.2347982,6.217,4780.0,10.9687,397.953,6016.4,4.01,1.72
2492.01,282498590,FP,10.1004307,4.977,13680.0,11.6749,421.423,6519.0,4.22,1.49
2497.01,97568467,CP,10.655694,7.8236322,2103.6578759,9.14112,285.289,6715.0,3.79727,2.49897
2498.01,263179590,CP,3.7382381,2.975208,1316.4622757,10.844,275.265,5938.0,4.25146,1.2906801
250.01,184240683,KP,1.6284288,2.368249,13798.6701483,11.5464,309.137,5700.0,4.39502,1.0941
2502.01,52689469,KP,3.1413825,4.4361226,5433.0348726,13.6373,1477.98,6534.0,4.09026,1.73409
2503.01,124778445,KP,1.6751568,2.2718194,17781.0520005,13.9819,743.972,5457.0,4.44807,0.963518
251.01,224225541,CP,4.9377227,2.1294254,844.8199092,9.3258,99.523,5862.0,4.51783,0.955756
2510.01,170103435,FP,1.9785151,1.282,500.0,10.0879,204.166,6317.0,4.35,1.23
2517.01,48178229,FP,2.6788253,2.49,350.0,10.0386,403.768,6863.0,3.93,2.19
2524.01,169249234,CP,7.1858029,4.2542613,11192.4995247,12.1772,438.842,5758.3,4.3,1.19
2525.01,149601126,CP,23.3418536,6.4129373,6473.602151,13.4006,395.398,4944.0,4.51,0.824284
2525.02,149601126,CP,49.2445599,6.5807145,15606.4614867,13.4006,395.398,4944.0,4.51,0.824284
2529.01,269333648,CP,,8.943,4240.0,10.6693,296.271,5822.0,3.97,1.75
2537.01,399967279,CP,94.0997954,4.8738442,20525.1201107,12.0294,184.986,4696.7,4.54,1.0143
254.01,49687222,FA,20.186539,1.866565,1006.041833,9.8343,133.3143,6101.0,4.48196,1.01859
2543.01,270604417,CP,7.5427509,6.4481914,3098.3066655,10.8165,426.798,6349.8,4.11,1.86619
2545.01,149845414,CP,7.9940367,4.271047,404.6194381,8.90594,107.118,5846.29,4.26525,1.25324
2547.01,444013020,KP,2.3114203,2.7479753,14975.1986739,11.302,273.703,5785.79,4.39543,1.07008
255.01,204317710,KP,2.8126485,2.8737522,13994.0625365,13.7426,745.116,5700.0,4.39704,1.00957
2550.01,294500964,FP,9.0702531,1.9063647,3806.1953378,10.7757,182.937,5509.1,4.52,0.916742
2554.01,144043410,FP,6.2636501,5.3639991,7043.2784811,10.5484,483.922,6969.2,4.17,2.04438
2555.01,155491828,FP,16.0475029,3.334,13630.0,11.1169,441.932,6337.5,,1.6
256.01,92226327,KP,24.7373412,2.069051,6560.492087,11.2991,14.9861,3131.0,5.05701,0.215535
256.02,92226327,KP,3.7779418,1.4759325,3469.450739,11.2991,14.9861,3131.0,5.05701,0.215535
257.01,200723869,CP,18.3877081,6.405153,1191.0283192,7.0286,76.9028,6382.7,4.05,1.76557
2570.01,239816546,CP,2.9887654,2.9847247,15493.9490407,11.9775,361.857,5639.0,4.34,1.12141
2571.01,239638934,FP,6.0027375,4.164,6100.0,10.5284,184.514,5633.0,,1.08
2579.01,103751498,KP,3.7146478,3.835,12620.0,10.9101,281.498,5783.0,4.21,1.32
258.01,350445771,FP,3.1901569,1.8262867,3648.2442456,11.0932,530.555,6474.57,4.26363,1.98958
2585.01,62530991,FP,4.0266483,2.312,754.0,9.8961,89.409,5276.5,4.6,0.78
259.01,12862099,KP,2.4238226,2.2484015,16167.1783697,12.3993,364.512,5410.0,4.47919,0.93
2591.01,229285649,FP,8.493027,3.733,20750.0,10.7669,316.228,6287.0,4.23,1.41
2598.01,12036590,FP,5.73436,1.146,17740.0,10.9766,107.256,4405.0,4.41,0.86
260.01,37749396,CP,13.4758478,2.0643913,708.9461601,8.4991,20.1852,4111.0,4.6461,0.618173
2604.01,189625051,KP,4.9088819,5.5607357,5548.8279627,12.487,1080.15,6606.0,3.93691,2.09179
2607.01,149539158,FA,2.2338786,3.0400001,318.9211436,9.1251,176.841,6422.3,4.10848,1.65992
261.01,63898957,CP,3.3639254,3.3430495,422.0610761,9.03971,114.495,5890.3,3.92,1.28018
261.02,63898957,CP,13.0393586,4.9218325,625.5995687,9.03971,114.495,5890.3,3.92,1.31383
2610.01,268914377,FP,2.1538959,2.1776943,96363.0926604,15.8953,296.761,3148.0,4.75166,0.483749
2611.01,234282389,FA,0.7320175,2.577,4520.0,13.5294,541.431,5458.0,4.4,0.81
262.01,70513361,CP,11.1452784,1.3947705,566.2736451,8.1345,43.932,5302.58,4.53515,0.848675
2623.01,403288821,FP,0.5474737,1.789,1430.0,12.4978,995.741,5073.0,3.5,2.84
263.01,120916706,CP,0.5568095,0.9712066,45140.5350425,15.6198,277.404,3116.0,5.06043,0.439738
2632.01,231703293,FP,0.907105,1.711,1430.0,12.4537,540.632,6164.0,4.4,1.13
264.01,122612091,KP,2.21674,3.604,4580.0,10.4614,434.754,6250.0,3.98811,2.66
2642.01,448589187,KP,3.0652926,2.606,11240.0,12.3077,539.36,6229.0,4.34122,1.22
2643.01,152852327,KP,9.1720535,7.169,580.0,11.0295,609.818,4933.0,4.438,3.79
265.01,159951311,KP,5.9242661,2.8894449,11796.3303624,11.7276,212.472,5310.0,4.59604,0.846671
2651.01,29830212,FP,7.3164282,2.235,37130.0,13.3994,396.637,4884.0,4.5,0.83
266.01,164767175,CP,10.7510107,2.943424,638.0928566,9.45661,101.694,5784.0,4.438,0.918917
266.02,164767175,CP,6.19132,3.4164,345.240264,9.45661,101.694,5784.0,4.438,0.929557
2667.01,348684813,FP,7.7517472,3.761,861.0,9.6732,454.873,5133.0,,4.75
2669.01,348835438,CP,6.203496,5.715,810.0,9.9917,393.443,4859.0,,3.98
267.01,166836920,KP,5.7525797,5.4071598,5284.9525713,8.93,158.66,6180.0,4.11766,1.70927
2671.01,190081497,FP,3.1630387,4.661,1130.0,10.3364,233.793,6187.0,4.26,1.34
2675.01,179033846,FP,1.476869,1.451,2670.0,11.7919,523.999,6712.0,4.28,1.37
2680.01,219366908,FP,0.6293198,1.129,3730.0,12.653,344.16,5508.0,4.63,0.79
269.01,220479565,CP,3.6977167,0.9308263,4755.6707294,12.2958,57.0225,3607.0,4.438,0.397924
270.01,259377017,CP,5.6605693,1.6631704,3856.1060852,10.4981,22.4793,3551.0,4.83982,0.374358
270.02,259377017,CP,11.3795653,2.2350305,3147.0461739,10.4981,22.4793,3551.0,4.83982,0.374358
270.03,259377017,CP,3.3601377,1.413245,972.9589363,10.4981,22.4793,3551.0,4.83982,0.374358
2707.01,455036659,KP,4.007232,4.78,10360.0,12.1569,651.897,6202.0,4.03,1.75
2708.01,452810327,FP,2.3540172,2.36,6660.0,12.5398,825.004,6114.0,4.02,1.74
2713.01,332660287,FP,1.2434016,0.939,4070.0,12.483,246.568,4967.0,4.6,0.75
2714.01,332534326,CP,2.4993895,2.99,10610.0,12.7979,597.873,5737.0,4.28,1.21
2717.01,269077474,FP,1.3164901,1.389,3580.0,12.8212,1017.77,6341.0,4.04,1.78
2719.01,176314383,CP,3.3759446,3.538,1270.0,12.0676,588.368,5701.0,3.99,1.69
272.01,268766053,KP,3.3098458,2.2676536,19158.8321817,11.7617,201.338,4953.0,4.55653,0.858619
273.01,279740441,FP,0.7418594,1.5026958,2983.6257317,11.481,106.16,4304.6,4.57,0.66174
2736.01,91869778,FP,3.4771921,2.002,3250.0,10.9521,493.21,6539.0,3.99,1.94
274.01,281979481,FP,0.5417947,1.1716379,537.9244902,10.4929,113.378,5181.0,4.54631,0.807298
2743.01,280212554,FP,1.1472535,1.789,4090.0,13.3574,2363.78,9742.0,4.01,2.59
2754.01,148233571,FP,0.9422588,1.46,1060.0,12.2082,361.811,5544.7,4.37,1.07
2759.01,134315574,FP,1.5971584,3.429,5070.0,13.205,1269.03,6033.0,3.86,2.06
276.01,382188882,FP,4.8000953,1.9968681,5241.0677476,10.6559,352.383,6366.0,4.16217,1.58083
2760.01,130611752,FP,0.4405893,1.075,1850.0,12.8004,684.386,5643.0,4.1,1.48
2768.01,443556801,CP,1.5080197,1.032,1790.0,11.3676,78.4525,4008.0,4.6,0.66
2771.01,437893926,FP,3.8454384,4.736,4590.0,12.4432,985.074,6733.4,3.98,2.02
2779.01,319735319,FP,2.9038027,3.511,5860.0,12.4889,736.602,6570.0,4.21,1.51
2784.01,302766000,FP,0.2573207,0.629,1330.0,12.428,392.4,5784.0,4.38,1.09
2789.01,251209368,FP,3.0071496,4.461,3310.0,13.0632,766.071,5906.0,4.14,1.45
2796.01,220076110,CP,4.808498,1.405,11010.0,11.916,350.343,5449.5,4.13,1.38
2803.01,124379043,CP,1.962292,2.935,20910.0,12.0753,494.818,6384.0,4.41,1.16
2805.01,5024743,FP,12.4498835,5.45,1827.0,10.1015,571.204,8469.0,3.96,2.51
2811.01,78775584,FP,5.5553784,2.256,1050.0,10.7217,940.002,8058.0,3.57,3.79
2812.01,105801221,FP,3.0750728,2.219,510.0,9.6913,241.582,6888.0,4.25,1.52
282.01,29781292,CP,56.0045056,10.4337079,767.9192527,8.9387,139.611,6321.0,4.22436,1.41189
282.02,29781292,FA,31.32312,1.541,385.0,8.9387,139.611,6321.0,4.22436,1.41
282.03,29781292,CP,84.2607645,10.925059,440.1660616,8.9387,139.611,6321.0,4.22436,1.41189
282.04,29781292,CP,22.8909855,2.465657,253.4100012,8.9387,139.611,6321.0,4.22436,1.41189
2829.01,114103134,FP,1.1468708,1.3965477,2762.6275979,11.6079,721.776,6755.0,4.0,1.99145
2835.01,98286422,FP,2.9646096,2.232,27860.0,13.1057,404.202,5306.0,4.51,0.88
2838.01,81231810,FP,5.4521068,4.702,8170.0,12.9,821.496,5878.0,4.03,1.64
2839.01,182470056,FP,0.879268,1.529,4550.0,12.9604,888.752,6259.0,4.06,1.7
284.01,277103955,FP,1.3090665,2.844,209.0,9.2927,52.1472,4779.8,4.57,0.78
2842.01,178162579,CP,3.5514016,2.207,8480.0,12.0327,460.995,6019.0,4.29,1.26
2844.01,387342052,CP,3.5524144,2.784,2060.0,11.5829,705.803,6843.0,,1.82
2855.01,437156845,FP,3.4906402,1.586,4580.0,12.7325,626.536,6066.0,4.34,1.18
286.01,150030205,CP,4.5117221,1.785,313.0,9.1059,59.2293,5245.0,4.57666,0.79
286.02,150030205,CP,39.361947,4.535,552.0,9.1059,59.2293,5245.0,4.57666,0.79
2863.01,412257781,FP,1.1894812,3.047,4130.0,12.7797,890.314,6550.0,4.21,1.5
2872.01,151930063,FP,5.2201338,2.584,6040.0,12.8919,1142.16,11632.0,4.35,1.95
2878.01,4999813,FP,2.0849517,3.099,2380.0,12.6063,474.693,6163.0,4.56,0.94
2879.01,146836153,FP,2.3252878,2.277571,29370.954615,13.3181,602.935,5744.0,,1.1
290.01,201233610,FP,21.05271,4.91,21440.0,12.9528,933.836,5736.0,3.97,1.73
291.01,49710555,FP,12.08837,3.106,5990.0,12.3035,551.16,5920.0,4.22,1.34
2933.01,29336129,FP,1.6363822,5.2796046,2383.8690387,12.5246,762.471,6361.0,4.09,1.6787
2936.01,22020459,FP,1.3328042,2.75,1960.0,12.5961,923.797,6561.0,4.12,1.67
2947.01,374847873,FP,2.0391741,0.849,5740.0,12.5964,440.02,5371.5,,
295.01,327952677,KP,3.3969441,2.4148687,10192.131158,12.141,488.387,5864.0,4.26,1.27071
2959.01,462162963,FP,1.3550447,1.945,3710.0,12.3935,1001.96,14466.0,,
2967.01,103245940,FP,3.2517862,4.373,18310.0,13.0742,512.984,5824.0,4.53,0.92
2981.01,287145649,CP,3.6015056,3.024,13630.0,12.7533,527.789,6055.0,4.46,1.03
2987.01,141631253,FP,1.6709011,2.2820392,1210.5574745,10.8521,327.463,7051.0,4.42,1.2684
2999.01,34505005,FP,5.1627718,3.139,19050.0,12.9093,645.965,6749.0,4.53,1.08
300.01,166697854,FP,2.75753,1.376,1071.45,10.8387,397.391,5776.5,2.99,1.94
3005.01,386297468,FP,2.0958074,2.992,2350.0,12.3487,768.845,6793.0,4.2,1.6
3008.01,383666033,FP,3.9678136,4.238,760.0,11.2123,263.513,6138.0,4.48,1.03
3018.01,45684223,FP,6.5832019,3.135,5280.0,12.7818,461.758,5809.0,4.48,0.97
3023.01,454248975,CP,3.9014904,4.83,9050.0,11.4848,389.916,5512.0,3.97,1.69
303.01,145750719,KP,3.5608112,3.389,4890.0,12.0213,486.474,5659.0,4.1,1.47
3044.01,357538688,FP,13.2681095,3.554,2140.0,11.5088,737.306,6364.0,3.75,2.48
306.01,114749636,KP,4.6027498,4.2702334,7456.7037756,11.7607,436.098,5909.0,4.21,1.3408999
3082.01,428699140,CP,1.9268037,1.4,2260.0,11.7662,113.048,4249.0,4.59,0.68
3085.01,376740324,FP,4.5300175,5.331,35800.0,12.1229,1938.67,9046.0,,
3109.01,120723776,FP,2.8831285,3.53,26290.0,12.483,,,,1.77
3110.01,104022675,FP,0.7428708,1.112,4970.0,13.0326,572.747,5635.9,4.35,1.11
3122.01,61117473,FP,6.1836286,2.573,9990.0,12.123,520.156,6504.0,4.34,1.29
313.01,9102327,FP,3.2615,2.233,1652.28,11.3018,304.942,5963.0,3.41,1.13
3146.01,360816293,FP,3.5506084,2.706,16040.0,12.2077,280.355,5083.0,4.26,1.13
3153.01,466318137,FP,1.1216021,1.6434889,3599.1066292,11.2789,,3294.0,,
3164.01,419946164,FP,1.7765395,1.258,14020.0,12.5348,629.894,6394.0,4.33,1.28
3174.01,392112968,FP,1.1960086,2.35,11770.0,13.2785,1156.97,7108.0,4.26,1.55
3181.01,372596796,FP,3.5366743,2.697,13180.0,12.298,455.304,5971.0,4.37,1.14
3189.01,361998994,FP,1.84996,2.954,9350.0,13.6447,1049.88,6320.0,4.26,1.37
321.01,175476629,FP,1.14057,2.188,5009.01,12.8509,380.053,5349.5,4.44,0.84
3216.01,306547699,FP,2.6985136,4.856,13510.0,13.1235,7186.76,3922.8,,
3217.01,309436531,FP,3.2136333,1.875,7810.0,12.3297,522.663,6189.4,4.32,1.25
3218.01,305739565,CP,3.3704313,4.608,5610.0,12.885,942.122,5765.0,3.92,1.85
3220.01,304950588,FP,7.4316274,3.868,13740.0,13.2566,3327.99,3505.0,,
3221.01,303883880,FP,0.8970184,2.434,12070.0,13.3733,2275.78,,,
3235.01,243641947,CP,2.5926199,1.269,78210.0,13.2486,72.811,3375.0,4.85,0.37
3236.01,242460075,FP,2.9098435,1.928,9480.0,12.9841,717.079,5955.0,4.24,1.31
3253.01,112037203,FP,4.3622356,2.645,18670.0,13.2041,277.718,4486.0,4.5,0.78
3257.01,76505260,FP,2.5336422,2.865,13290.0,13.2608,761.766,6038.0,4.22,1.36
3261.01,358070912,CP,0.8831279,1.651686,2068.0674877,12.4923,300.141,5151.4,4.51,0.86
329.01,169765334,CP,5.7042858,4.061264,940.986289,10.6929,284.388,5560.5,4.01,1.61148
3290.01,31697707,FP,3.910946,3.28,5210.0,11.3612,369.444,5642.0,4.07,1.54
3306.01,369861731,FP,3.8780401,2.757,5030.0,12.3483,403.582,5617.0,4.31,1.15
331.01,262531275,FP,2.4843369,1.154,4450.0,13.0261,939.136,5608.0,3.94,1.76
3311.01,337274055,FP,4.8435717,2.561,6120.0,13.1052,521.922,5552.0,4.42,1.01
3319.01,310267134,FP,0.5438807,0.78,3390.0,13.5252,557.804,5259.0,4.41,0.98
3321.01,306648160,CP,3.6525305,4.153,9770.0,10.6651,285.895,5930.0,4.14,1.47
3323.01,305512837,FP,3.0223957,3.272,14800.0,12.7316,234.721,4653.0,4.56,0.75
3331.01,194795551,CP,2.0180196,1.967,15190.0,11.3208,217.193,5544.0,4.47,0.96
3343.01,58046864,FP,2.3651663,2.462,15360.0,13.4411,991.209,5805.0,4.1,1.51
3347.01,131581531,FP,3.0591641,4.25,2110.0,12.0536,491.072,4999.4,,1.59
335.01,41865539,FP,1.26092,2.718,4825.94,12.3571,472.613,5875.0,4.36,1.11
3358.01,146244533,FP,8.8088443,4.411,3550.0,10.5387,454.844,8072.0,4.37,1.58
3364.01,280655495,CP,5.8769438,4.5933803,7168.7849256,10.8137,277.899,5805.0,4.13,1.4484
3369.01,190981760,FP,3.5463582,4.168,6020.0,12.7345,815.313,5453.0,,
3372.01,131036011,FP,11.0701242,4.097,11750.0,13.1038,1521.09,,,
3377.01,184670625,FP,0.5241284,1.017,2400.0,12.5004,810.822,5860.0,3.88,1.95
3379.01,130191319,FP,1.6117444,1.524,3120.0,12.1038,446.453,6056.0,4.38,1.14
3381.01,129881395,FP,3.3630421,2.776,20990.0,13.4704,1001.57,5982.0,4.17,1.42
3388.01,173860688,FP,0.845657,1.824,390.0,10.9017,601.211,4969.9,,4.52
3389.01,419419534,FP,1.680148,1.217,1420.0,10.9144,527.277,5750.5,3.81,2.35
3392.01,80174172,FP,1.1104301,1.604,4870.0,13.494,,,,
3399.01,153197346,FP,2.642447,4.373,4700.0,13.509,2056.31,8779.8,,
3402.01,152685831,FP,3.4714171,3.006,3580.0,12.6532,5066.53,,,
342.01,415969574,FP,10.45776,3.148,8773.24,12.8691,508.84,5800.0,4.38,
3420.01,293978434,FP,1.5971426,3.316,2150.0,12.6746,950.218,6263.0,4.03,1.77
3422.01,286099128,KP,3.7788779,3.1290228,17654.0731284,12.239,397.313,5817.7,4.43,1.02896
3423.01,144970275,FP,2.5313424,2.246,5830.0,12.6067,4030.62,9598.5,,
3424.01,283702603,FP,0.6691882,1.347,2850.0,12.5772,994.33,6623.0,4.09,1.76
3435.01,238162973,FP,11.8885643,2.567,35450.0,13.3872,282.594,4427.0,4.52,0.75
3436.01,132320310,FP,1.3955317,2.62,960.0,10.9602,566.014,4957.2,3.34,3.29
3440.01,208030798,FP,1.7167587,2.044,13620.0,12.052,7170.63,3917.3,,
3466.01,284254253,FP,1.862908,4.562,3420.0,12.8482,527.819,5626.0,4.15,1.39
3467.01,453289469,FP,0.7799194,1.543,1920.0,12.8492,715.534,5473.0,3.8,2.04
3468.01,282091493,FP,3.3789946,3.332,11150.0,13.5709,388.495,4809.0,4.51,0.82
3472.01,275562670,FP,1.5810556,2.437,33340.0,13.5159,409.504,5985.0,4.72,0.76
3482.01,254629854,FP,0.9714298,1.251,1650.0,10.7989,492.34,6495.0,3.89,2.18
3497.01,21113347,KP,4.218076,3.5060865,7882.0701205,11.4007,403.591,5780.0,4.438,1.0
3504.01,117689799,FP,2.1570462,2.3436622,17928.3672773,11.6006,299.999,5863.0,4.42,1.04535
3507.01,86451883,FP,1.7561019,2.858,11010.0,13.3911,378.906,4896.0,4.52,0.81
3508.01,278968371,FP,1.2997811,2.35,7140.0,12.4162,535.034,6053.0,4.08,1.61
351.01,228381868,KP,3.4654953,4.1612558,5884.1905569,12.0719,602.236,5570.3,3.93,1.77738
3512.01,40779013,FP,1.7113115,1.562,9840.0,11.8744,611.126,6845.2,,
3524.01,106224626,FP,3.3418892,2.084,24860.0,13.4979,380.532,4874.0,4.53,0.8
3525.01,373576942,FP,0.8912218,1.846,9160.0,12.8424,891.899,6245.0,4.12,1.59
3528.01,67247610,FP,1.9740614,2.1627229,19601.2829646,13.134,,3633.7,,
3534.01,27916356,KP,3.2346944,3.5710893,10156.5613928,12.6877,587.039,5613.0,4.2,1.3147399
3536.01,27844066,FP,1.8532983,1.197,10790.0,12.5299,777.748,6292.8,,
3540.01,17865622,CP,3.1198404,1.7646723,8016.8009531,10.9541,,6011.2,,1.13476
3541.01,291147951,FP,2.5313956,3.128,9640.0,13.3888,721.677,5854.0,4.36,1.13
3542.01,16187321,FP,4.2021893,2.742,9310.0,11.7211,503.905,6702.0,4.29,1.42
3549.01,269269740,FP,1.8639309,3.297,3640.0,12.5769,769.611,6527.4,4.18,1.57
3557.01,271042173,FP,0.476873,1.135,1930.0,11.857,447.387,5877.0,,3.57
3561.01,172754786,FP,4.1273472,2.74,18840.0,12.8903,1067.6,7795.0,4.39,1.44
3562.01,193708920,FP,1.3298469,3.007,2190.0,11.9635,289.309,5791.1,4.69,0.81
3563.01,169461816,KP,17.8552322,7.525823,8831.6711744,10.931,399.398,6779.2,4.25,1.49114
3565.01,1965256662,FP,4.3170598,2.879,10240.0,11.9683,440.708,6017.0,4.29,1.25
3566.01,169187982,FP,1.764534,2.187,27120.0,13.33,845.721,6479.0,4.4,1.2
3568.01,160390955,CP,4.4178042,2.5881434,6790.1682056,12.0729,197.906,4864.0,4.55,0.785799
357.01,220016044,FP,0.9399664,1.122492,587.9364245,10.3987,480.322,6300.3,3.72,2.5465
3577.01,396133015,CP,5.2667367,2.788,2910.0,11.3209,420.999,5938.0,4.06,1.6
3578.01,358186451,FP,1.3176767,1.692,530.0,10.9683,460.849,7176.0,4.16,1.73
3579.01,316606244,FP,3.310636,3.9,590.0,10.9511,4982.73,3245.0,,
3580.01,305478010,FP,3.121339,4.331,26300.0,13.2966,153.214,3858.0,4.69,0.56
3581.01,295413003,FP,3.0373017,4.664,6290.0,12.9875,,4903.0,,
3597.01,267650535,KP,4.0088245,2.7370959,21483.7462243,11.9475,202.078,5007.0,4.56,0.795696
360.01,13023738,FP,8.0635,3.396,5180.0,12.2524,646.707,5657.0,3.97,1.71
3608.01,267867517,FP,2.6816329,2.695,3100.0,13.1802,1162.86,7047.0,3.89,2.34
3610.01,267484653,FP,1.7384809,2.6777485,3882.8974217,12.3512,640.122,5540.0,3.95,1.72093
3612.01,233948455,KP,1.4822451,1.595,21920.0,12.883,360.313,5115.0,4.45,0.91
3614.01,233831759,FA,2.9708603,3.122,4020.0,11.171,,,,
3626.01,398912927,FP,19.8875338,1.34,3020.0,10.8154,318.244,5856.2,4.07,1.57
3627.01,1979500576,FP,2.6342729,3.998,3190.0,12.2546,272.628,,,
3629.01,455784423,CP,3.9365629,2.19,15461.0,12.7882,130.091,3689.0,4.64,0.61
3630.01,189380158,KP,1.9617969,2.7570171,14086.214603,13.0942,666.802,6026.0,4.41,1.09703
3634.01,80478272,FP,5.0859432,2.57,7091.0,11.224,364.172,6360.4,,1.48
3636.01,61205803,KP,4.2186625,3.2580998,18527.6525232,12.7628,440.089,5425.9,4.41,1.0068901
3643.01,453230066,FP,1.5492212,2.287,1420.0,10.9469,635.734,8364.0,4.25,1.78
3658.01,71854732,FP,3.1004285,3.513,12784.0,12.6532,,8951.0,,
3659.01,374778982,FP,2.3882776,3.102,12572.0,13.4977,441.614,5097.0,4.5,0.87
3663.01,354151219,FP,3.5639862,2.135,2126.0,11.5917,774.636,6940.9,3.85,2.41
3666.01,346626688,KP,4.4085194,3.3016793,8977.0354304,11.4453,319.031,5961.2,4.25,1.2983299
367.01,9033144,FP,4.7150255,3.302,4566.0,9.74346,157.667,5756.9,3.9,1.2
3677.01,458876004,FP,3.6923071,1.139,14130.0,11.9814,369.583,8469.0,4.68,1.1
3681.01,285272237,KP,4.6401269,3.0320144,9954.9098835,11.7524,255.206,5191.0,4.37,1.00936
3688.01,245509452,CP,3.246208,3.4201513,9405.9910446,11.8433,396.378,6088.0,4.24,1.34548
3693.01,240823272,CP,9.0881638,3.402,24660.0,11.419,176.436,5211.0,4.58,0.8
3714.01,155867025,CP,2.1547472,1.6582238,49552.1823437,13.1751,112.71,3538.0,4.73,0.50843
3725.01,339250695,FP,4.7262208,3.2344044,9512.9165619,13.135,587.219,5947.0,4.36,1.1428699
3728.01,116257066,FP,6.5019596,3.078,7130.0,11.1843,1686.41,13253.0,,
3740.01,87597187,FA,2.0449361,2.732,29540.0,12.878,,6247.6,,1.22
3742.01,286696848,FP,8.9279009,3.278,49560.0,12.8814,166.818,3916.0,4.59,0.67
3746.01,284747017,FP,1.8012697,3.182,1800.0,11.7603,145.759,4570.0,4.54,0.75
3755.01,281196902,CP,5.5455798,3.1170996,8040.2832674,12.079,322.356,5354.0,4.34,1.07607
3757.01,445751830,CP,3.4391954,1.6681096,32914.4087358,13.1858,181.139,3902.0,4.62,0.637223
3759.01,27244707,FP,1.6882863,2.636,5190.0,12.816,420.132,,,
377.01,139285736,FP,1.55028,1.571,23529.8,11.9969,244.271,5039.5,,0.87
3781.01,470974162,FP,3.2583798,2.196,4800.0,12.3794,270.518,4992.1,4.44,0.9
3785.01,458419328,CP,4.6747218,1.61,8200.0,12.4963,79.7634,3502.0,4.74,0.5
379.01,220396259,FP,0.91677,1.337,276.272,9.9124,231.803,5825.0,4.04,1.71
3790.01,29117085,FP,13.247777,3.301,13420.0,11.2119,188.294,5373.8,4.51,0.89
3794.01,416539317,FA,2.2019606,4.326,960.0,12.4091,645.718,6269.0,4.26,1.35
3795.01,253030300,FP,2.8300213,1.646,3790.0,12.2361,439.841,6205.0,4.51,1.01
3796.01,393251073,FP,14.9857436,5.8,9980.0,11.6387,216.16,5279.0,4.52,0.86
3799.01,373614579,FP,8.2064867,2.9678542,29281.2259569,12.7085,328.06,5236.1,4.55,0.824569
3807.01,289661991,CP,2.8989758,1.307,3680.0,11.5817,421.745,5908.0,4.13,1.47
3808.01,138497780,FP,3.6754815,2.3005775,9843.1330115,12.2337,595.137,6305.0,4.18,1.4902101
381.01,207084429,FP,4.89577,2.478,360.0,7.1995,75.5476,5883.0,,1.77
3810.01,239136269,FP,1.0590994,0.9853402,5155.2973108,13.286,1696.26,9332.0,4.5,1.42848
