kepid,kepler_name,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_fwm_stat_sig,koi_eccen,koi_srho,koi_sma,koi_max_sngle_ev,koi_model_chisq
6862603,,2.861159894,0.965,1.8832,1014.3,0.039171,4.37,47.643787,58.3,454,0.0,0,0.22208,0.0406,8.208323,
7366258,Kepler-82 b,26.44439337,0.03,3.9783,1843.5,0.038511,3.91,67.97784,88.0,53,0.001,0,3.96328,0.1687,15.926126,
7366258,Kepler-82 c,51.53997972,0.183,6.3994,3644.3,0.05435,5.51,112.0813,155.5,28,0.0,0,1.85679,0.2632,28.79182,
7366258,Kepler-82 e,5.902245782,0.209,2.9003,702.3,0.023909,2.43,43.151917,59.3,220,0.0,0,2.05923,0.0621,6.7249837,
7366258,Kepler-82 d,2.382951591,0.479,1.8876,391.6,0.018369,1.86,23.52045,41.4,515,0.002,0,2.19197,0.0339,3.843993,
7373451,Kepler-712 b,21.02250608,0.036,4.1072,1772.5,0.037466,3.07,47.644684,62.4,67,0.013,0,2.85327,0.1378,9.148423,
6948054,Kepler-245 e,3.219814777,0.06,2.0642,488.2,0.019702,1.69,19.364616,30.5,391,0.947,0,3.26825,0.04,3.4647944,
6949607,Kepler-28 b,5.912273234,0.17,2.3254,961.4,0.027826,1.73,55.492382,62.8,227,,0,4.13623,0.0537,8.0944605,
6949607,Kepler-28 c,8.98581901,0.008,2.8606,881.3,0.026527,1.65,42.23077,51.8,145,,0,3.50489,0.0709,7.210981,
7031517,,12.940668656,0.897,2.4845,42450,0.259639,22.94,1375.2338,307.5,100,0.0,0,4.93266,0.1039,209.9436,
11869052,,20.5452375,0.95,2.517,218.5,0.017424,2.41,93.56568,18.5,67,0.0,0,0.52476,0.1437,41.057766,
7109675,Kepler-46 b,33.60123371,0.67,4.4056,7425.9,0.083298,8.46,173.7981,247.9,39,0.33,0,2.04292,0.1956,44.19851,
7109675,Kepler-46 d,6.76652928,0.429,2.9004,450.7,0.019382,1.97,16.790316,29.2,194,0.938,0,1.85399,0.0672,4.929026,
7118364,Kepler-710 b,4.347288783,0.025,2.1024,451.6,0.019273,2.36,34.36066,39.7,307,0.117,0,4.18264,0.0524,4.846328,
7134976,Kepler-246 b,4.601811819,0.567,2.2607,755.9,0.02579,2.35,52.078793,60.8,295,,0,2.109,0.0501,6.6083684,
7134976,Kepler-246 c,11.18719905,0.387,3.252,353.6,0.017042,1.55,17.25928,21.9,117,,0,2.28406,0.0907,3.560772,
7135852,Kepler-1729 b,4.220965778,0.705,3.0854,2260,0.046401,2.62,134.46404,157.8,321,0.0,0,0.5702,0.0418,13.098274,
7270230,,6.998099523,7.361,2.0488,20285,6.502574,588.66,551.317,192.3,192,0.0,0,22.19119,0.0698,58.719604,
7287995,Kepler-81 b,5.95489993,0.327,2.3892,1410.7,0.033728,2.33,83.29438,87.2,226,0.129,0,3.48052,0.0554,10.906055,
7287995,Kepler-81 c,12.03987488,0.286,2.7363,1250.6,0.031605,2.18,51.105682,57.6,106,0.037,0,4.82896,0.0886,9.71719,
7287995,Kepler-81 d,20.83762895,0.706,2.3734,439,0.020532,1.42,12.130763,14.9,67,0.016,0,5.25789,0.1278,5.914461,
3247396,,8.8111022,1.223,5.0683,401.1,0.242511,63.66,60.319134,76.8,125,0.0,0,0.00762,0.0919,10.118381,
7303253,Kepler-711 b,23.58917143,0.926,5.073,1200.7,0.040151,3.16,45.141907,53.3,56,0.801,0,0.16337,0.1429,9.867276,
5094751,Kepler-109 b,6.481633073,0.833,3.784,298.5,0.017836,2.54,92.47206,125.6,214,0.001,0,0.20633,0.0683,13.492653,
7678434,Kepler-716 b,10.37168928,0.537,3.035,1254.9,0.033023,3.2,51.219067,64.5,128,0.003,0,2.15323,0.0873,8.5752535,
7678434,Kepler-716 c,3.96996298,0.836,1.1757,299.2,0.018305,1.78,12.679447,15.0,320,0.184,0,4.07984,0.046,3.348457,
7685981,Kepler-717 b,4.40841331,0.899,5.012,549.4,0.025379,2.66,37.416832,45.1,279,0.279,0,0.03994,0.052,5.7962294,
7708215,,7.9426176,0.942,6.703,1590.7,0.046289,4.68,69.78485,60.4,172,0.0,0,0.02282,0.0789,22.463158,
7373451,Kepler-712 c,226.8904775,0.731,7.558,3136.4,0.055361,4.53,32.135025,46.8,7,0.631,0,1.95932,0.6732,18.208637,
7377033,,1.956811408,1.091,2.1958,24905,0.327759,21.58,1443.2662,125.4,685,0.0,0,0.72779,0.0259,114.08557,
7380537,,2.688899233,0.001,2.11275,37491.6,0.172543,12.04,1777.0094,1011.6,499,0.0,0,3.89722,0.0335,120.20046,
7434875,Kepler-247 c,9.439459486,0.049,2.8979,3036.1,0.048953,4.16,163.44994,175.2,144,0.019,0,3.76657,0.0837,25.131163,
8349582,Kepler-95 b,11.523067458,0,3.8757,507.3,0.020288,3.13,120.53189,142.0,116,0.003,0,1.77474,0.1017,16.45347,
7434875,Kepler-247 d,20.47748843,0.497,2.8364,1382.4,0.034376,2.92,45.383663,52.7,59,0.287,0,5.64738,0.1402,10.706917,
7434875,Kepler-247 b,3.336123113,0.252,1.9616,516.3,0.020396,1.74,30.771297,41.6,386,0.115,0,3.61764,0.0418,5.2665052,
7455287,Kepler-54 b,8.01078456,0.192,2.312,1333.6,0.03347,1.72,28.916744,48.5,168,0.708,0,5.73059,0.0616,6.0815673,
7455287,Kepler-54 c,12.07134205,0.014,4.3224,759.2,0.025158,1.29,16.535355,31.0,112,0.151,0,1.35939,0.0809,4.24725,
7455287,Kepler-54 d,20.99587872,0.228,2.6333,767.3,0.025412,1.3,12.355694,18.2,55,0.499,0,9.69398,0.117,4.265292,
7458762,Kepler-713 b,7.41113177,0.712,2.5242,620.5,0.024438,2.45,42.620125,50.4,181,0.0,0,1.56072,0.0748,5.7879114,
7552344,,1.000747038,0.908,0.9967,1823.5,0.047993,4.14,40.07125,147.4,668,0.027,0,1.32454,0.0175,5.13757,
757450,Kepler-75 b,8.884922995,0.069,2.07004,16053.4,0.114124,10.51,474.02078,388.2,153,0.0,0,11.62061,0.0786,61.291126,
7585481,Kepler-714 b,8.09888906,0.018,4.20241,6911.1,0.076211,8.95,436.9255,435.9,168,0.0,0,1.14941,0.0832,48.506207,
7663691,Kepler-715 b,10.00653012,0.862,5.344,936.1,0.032174,3.52,59.281075,71.9,135,0.175,0,0.1029,0.0933,8.698946,
5812701,Kepler-448 b,17.855221681,0.075,7.41287,9065.2,0.08815,13.16,417.8653,915.7,75,0.0,0,0.47367,0.1491,82.201164,
8013419,,12.732624065,0.811,2.2083,6465.7,0.082519,4.87,209.49731,210.5,110,0.216,0,3.68779,0.0881,34.47275,
8018547,,83.92494032,0.658,6.7904,7958.7,0.086015,4.78,121.1208,182.1,18,0.0,0,1.45972,0.3031,43.030296,
8039892,Kepler-719 b,5.007316661,0.344,4.2362,6932.3,0.077106,6.96,435.91187,431.4,271,0.0,0,0.59565,0.0556,42.768375,
8150320,Kepler-55 d,2.211116989,0.69,1.6485,724.2,0.026289,1.85,32.73535,42.6,603,0.212,0,1.85398,0.0294,4.8613906,
8150320,Kepler-55 b,27.9541337,0.063,3.95,942.5,0.026973,1.9,15.262756,25.4,48,0.035,0,4.12204,0.1593,5.9903526,
11086270,Kepler-110 b,12.69104387,0.008,3.7727,252.1,0.014487,2.57,47.59951,60.2,108,0.115,0,2.08259,0.1072,7.5664573,
7767559,,4.409409243,0.028,3.8636,12861,0.10287,10.95,735.74506,85.8,303,0.0,0,0.8699,0.0491,69.5648,
7825899,Kepler-248 c,16.23947096,0.043,4.0374,2590.7,0.045252,4.14,97.93863,123.8,83,0.0,0,2.37192,0.1229,19.466316,
7825899,Kepler-248 b,6.308201629,0.03,2.9785,1328.5,0.032418,2.96,70.14128,86.2,205,0.0,0,2.21701,0.0654,9.121863,
7849854,Kepler-718 b,2.052349884,0.437,2.0778,14280.6,0.11123,13.12,943.8128,1072.1,650,0.0,0,2.08526,0.0322,53.349804,
7870390,Kepler-83 b,9.7704486,0.09,2.4517,1897.8,0.040133,2.23,46.716137,58.0,135,0.134,0,6.22573,0.0714,9.248742,
7870390,Kepler-83 d,5.169804269,0.351,2.153,1037.4,0.029936,1.66,34.09852,41.4,256,0.003,0,3.97487,0.0467,5.360658,
5094751,Kepler-109 c,21.22261195,0.02,6.5093,366,0.01746,2.48,82.08292,114.9,64,0.0,0,0.68373,0.1506,14.82054,
7870390,Kepler-83 c,20.09017037,0.886,4.154,1432.1,0.040437,2.25,29.21815,36.9,63,0.538,0,0.38566,0.1154,6.004703,
7907423,Kepler-249 c,7.11373257,0.334,2.1764,807.6,0.025862,1.16,35.776676,44.4,186,0.0,0,5.31573,0.0551,5.9298773,
7907423,Kepler-249 b,3.306551643,0.001,1.8177,509.2,0.020275,0.91,30.518122,37.8,398,0.165,0,4.9442,0.0331,6.330976,
7907423,Kepler-249 d,15.36845737,0.115,2.4714,756.1,0.02471,1.11,24.263742,30.9,82,0.002,0,9.06854,0.0922,6.217123,
7938496,Kepler-1730 b,13.81020318,0.791,3.048,1309.7,0.036595,4.56,40.226162,46.2,90,0.775,0,1.23716,0.1131,8.428813,
8490993,Kepler-722 b,4.093578461,0.93,2.5833,538.6,0.026123,2.85,31.433712,36.4,328,0.3,0,0.17115,0.0514,4.5823436,
8490993,Kepler-722 c,105.145959,0.964,8.593,685.4,0.031397,3.43,10.855937,15.4,13,0.009,0,0.06931,0.4471,4.639124,
8505670,Kepler-252 c,10.8484518,0.21,2.9993,1675.6,0.036303,2.34,84.20755,64.5,122,0.416,0,3.54573,0.0815,12.332059,
8505670,Kepler-252 b,6.66833241,0.644,1.915,362.3,0.018246,1.18,19.236187,14.2,192,0.119,0,3.93143,0.0589,4.588849,
8544996,Kepler-723 b,4.082274889,0.093,3.23015,17859.2,0.121652,10.55,1627.8156,1669.1,329,0.0,0,1.43467,0.0479,135.75833,
8552202,,3.886655224,0.649,3.1646,581.6,0.023262,1.87,41.233078,48.1,343,0.0,0,0.52154,0.0451,5.37064,
8150320,Kepler-55 c,42.1406089,0.045,5.083,895.5,0.026274,1.85,13.00283,21.6,28,0.015,0,2.91697,0.2095,7.271111,
8150320,Kepler-55 e,4.617490562,0.649,2.2618,575.8,0.023024,1.62,18.39992,28.1,272,0.726,0,1.67234,0.048,4.4431863,
8150320,Kepler-55 f,10.19849255,0.714,2.4283,634.1,0.024778,1.75,14.958939,21.4,119,0.083,0,2.39146,0.0814,5.6818385,
8180063,,5.795063956,0.949,3.2496,1692.9,0.047975,4.33,108.889015,119.4,230,0.0,0,0.13022,0.0613,12.354637,
8226994,Kepler-250 c,7.15681552,0.45,2.5882,867,0.026979,2.47,38.487896,47.7,186,0.003,0,2.74384,0.0675,6.1818976,
8226994,Kepler-250 d,17.64830851,0.653,2.0873,763.3,0.026581,2.43,19.097145,23.8,73,0.607,0,8.12503,0.1232,4.479241,
8226994,Kepler-250 b,4.14810719,0.093,2.535,175.2,0.011755,1.08,10.764539,12.9,314,0.013,0,2.20456,0.0469,3.7260108,
8247638,Kepler-251 c,16.51410989,0.395,4.1575,973.5,0.028718,2.72,43.083504,55.9,76,0.298,0,1.66311,0.1199,7.364849,
8247638,Kepler-251 d,30.1329298,0.839,5.172,1015.8,0.03322,3.14,32.87861,44.8,37,0.187,0,0.4031,0.179,7.3606734,
8247638,Kepler-251 b,4.79090809,0.11,2.603,251.3,0.014349,1.36,16.134592,21.2,242,0.945,0,2.35518,0.0525,3.2894669,
11086270,Kepler-110 c,31.71981013,0.125,4.819,363.4,0.017414,3.09,50.201683,63.1,44,0.14,0,2.4614,0.1975,10.343444,
8247638,Kepler-251 e,99.6415962,0.028,4.448,952.5,0.027879,2.64,19.405544,22.7,12,0.476,0,10.35916,0.3973,6.699139,
8255887,Kepler-720 b,4.708326451,0.061,3.16114,7912.7,0.080242,10.6,619.7065,633.4,285,0.0,0,1.58315,0.0539,52.268402,
8256049,,16.37198661,9.303,3.8449,4147.6,8.358793,540.37,165.18489,54.5,84,0.0,0,2.90473,0.1052,52.240536,
8414716,Kepler-721 b,5.392026903,0.314,2.9804,1151.4,0.030649,2.68,66.02574,77.4,244,0.828,0,1.63004,0.0583,7.25004,
9140402,,2.494170338,0.095,1.1221,863.7,0.026777,2.42,37.2115,69.2,535,0.064,0,15.93621,0.0351,5.3565664,
9141746,Kepler-730 b,6.491682808,0.535,4.301,7163.3,0.079893,9.66,478.5281,502.3,189,0.001,0,0.57225,0.0715,45.663883,
9159275,,3.044770796,1.252,10.0134,1695,0.298444,24.54,33.146595,203.5,445,0.0,0,0.00688,0.0386,7.281593,
9166862,Kepler-731 b,3.855603916,0.348,3.2179,16652.7,0.119176,13.61,1321.7062,1173.9,350,0.0,0,1.18411,0.0505,105.129425,
9166870,,3.855599139,0.864,3.183,1030.9,0.033907,3.57,74.89582,90.1,350,0.0,0,0.19331,0.0493,10.751741,
11449844,Kepler-468 b,38.47876629,0.003,5.04169,23530,0.138123,13.26,1014.9963,1077.8,35,0.024,0,3.7339,0.2213,261.08838,
8605074,,37.601661282,0.408,8.30604,59130.1,0.227443,27.22,1668.1604,1667.3,32,0.0,0,0.85882,0.219,372.15457,
8628973,Kepler-724 b,3.314947362,0.799,1.8007,1398.2,0.038195,3.94,105.955894,123.5,404,0.142,0,1.4165,0.0433,11.219773,
8655354,,6.71969089,0.985,3.0231,969.7,0.046245,4.37,39.278458,45.4,202,0.04,0,0.09306,0.0654,5.5065484,
8672910,Kepler-725 b,39.6431552,0.062,6.5292,15663.8,0.111685,10.98,487.53952,690.3,30,0.004,0,1.64307,0.215,130.28482,
8686150,,51.42598578,0.203,16.9422,66067.7,0.236829,29.66,1840.2819,1843.8,28,0.095,0,0.16218,0.2904,516.0654,
8689031,Kepler-726 b,21.80451611,0.751,3.4097,1144.9,0.033653,2.6,43.653084,49.9,61,0.028,0,1.66656,0.1406,9.254608,
8689373,Kepler-253 c,10.28194593,0.168,3.4366,1110.7,0.029849,2.53,46.25013,55.0,126,0.008,0,2.24334,0.088,7.943826,
8689373,Kepler-253 d,18.11993039,0.206,4.2309,1506.9,0.034825,2.95,49.64462,60.7,70,0.0,0,2.10579,0.1284,10.27296,
8689373,Kepler-253 b,3.78402867,0.691,1.9012,426.1,0.020134,1.7,23.37084,25.6,330,0.17,0,1.98179,0.0452,4.1183877,
8826878,Kepler-727 b,5.15448142,0.933,3.228,697.5,0.030415,2.94,44.139656,48.1,259,0.007,0,0.11387,0.0546,4.937641,
5897826,Kepler-469 b,33.80364366,0.023,11.4813,13494.4,0.105539,20.7,1177.5599,529.9,42,0.0,0,0.25463,0.216,343.88367,
8883593,Kepler-728 b,5.743469797,0.001,3.4412,1240.2,0.032147,3.13,64.83856,79.7,237,0.0,0,1.31116,0.0625,7.2817845,
8951215,,39.4759093,0.938,2.968,1012.6,0.036074,4.06,20.340858,26.6,34,0.555,0,1.08697,0.2338,5.456901,
9016295,,19.974485239,0.886,4.23479,40293.1,0.243941,26.56,1464.211,1398.8,69,0.329,0,1.47871,0.1476,249.25873,
9077124,Kepler-729 b,3.166353562,0.032,3.3129,1473.4,0.035047,3.82,60.539154,128.3,409,0.248,0,0.82095,0.0432,8.415231,
9097120,,23.899634407,1.245,3.81881,20953.1,0.436512,44.04,586.5923,547.8,56,0.0,0,1.33386,0.162,110.354324,
9466668,Kepler-256 c,3.388012244,0.433,2.6849,280.1,0.015454,2.11,25.538614,30.6,397,0.248,0,1.15366,0.0434,4.062919,
9466668,Kepler-256 d,5.83909761,0.341,3.1915,273.6,0.015116,2.06,19.003149,25.2,218,0.021,0,1.32836,0.0624,4.5991445,
9466668,Kepler-256 b,1.620467654,0.271,2.1888,159.6,0.011493,1.57,17.345476,22.7,719,0.069,0,1.23,0.0265,3.7322083,
9466668,Kepler-256 e,10.6816951,0.646,3.605,307.8,0.016847,2.3,14.830292,21.9,100,0.407,0,0.93471,0.0933,4.5420127,
9479273,Kepler-734 b,6.104849417,0.041,4.6912,2090.3,0.04092,3.18,276.2209,293.7,176,0.0,0,0.56409,0.0583,29.380081,
8359498,Kepler-77 b,3.578780566,0.079,2.91089,11382.2,0.096067,10.43,1721.1887,1838.4,374,0.0,0,1.60801,0.045,145.02327,
9171801,,3.187067566,1.234,3.119,1037.4,0.269659,23.88,29.934076,37.2,179,,0,0.03494,0.0403,6.456697,
9334289,Kepler-254 b,5.826657508,0.033,2.9183,1539.1,0.035356,4.09,61.85785,81.1,228,0.078,0,2.19595,0.0622,7.5005593,
9334289,Kepler-254 c,12.41216347,0.021,3.739,611.3,0.02227,2.58,18.328804,25.6,106,0.599,0,2.14038,0.103,4.6233582,
9334289,Kepler-254 d,18.74649011,0.508,3.895,796.8,0.026327,3.05,19.490282,26.7,67,0.527,0,1.8967,0.1355,4.969579,
9347899,Kepler-31 b,20.86021229,0.066,5.1937,1910.5,0.040067,5.5,94.8957,117.0,67,0.057,0,1.40526,0.1462,16.663143,
9347899,Kepler-31 c,42.63427848,0.142,6.1998,1719.3,0.038058,5.22,62.296303,78.7,32,0.029,0,1.64062,0.2355,15.846536,
9347899,Kepler-31 d,87.6476068,0.147,8.871,1009.6,0.029163,4,28.801907,37.5,14,0.017,0,1.11917,0.3807,10.95069,
9347899,,9.61731426,0.331,3.8692,234,0.01416,1.94,7.8495355,18.2,137,0.33,0,1.2355,0.0873,2.9420934,
9388479,Kepler-732 b,9.467821474,0.081,2.4327,2237,0.042684,2.13,110.05442,124.7,145,0.455,0,6.23401,0.0691,17.65574,
9388479,Kepler-732 c,0.893040969,0.009,1.0981,741.7,0.024717,1.24,45.230915,87.8,1452,0.0,0,6.2,0.0143,6.1433687,
11359879,Kepler-15 b,4.942783419,0.566,3.25346,11144.7,0.099444,10.62,1927.6256,2040.7,274,0.0,0,1.02216,0.0569,161.19409,
9406990,Kepler-733 b,20.83426731,0.256,4.0454,988.4,0.028495,2.74,38.21066,45.1,66,0.106,0,2.62459,0.1483,7.7942076,
9415172,Kepler-255 c,9.94602357,0.035,3.3862,994.5,0.028229,3.12,42.55429,51.0,131,0.03,0,2.34688,0.0864,6.3994412,
9415172,Kepler-255 d,1.04562195,0.037,1.8955,213,0.013092,1.45,20.171621,25.3,1233,0.061,0,1.38246,0.0192,4.260265,
9415172,Kepler-255 b,5.71462396,0.503,2.336,297.8,0.016046,1.78,12.969576,16.7,192,0.22,0,2.60833,0.0597,3.08848,
9904059,,102.9641952,0.922,15.735,1896.7,0.050162,39,39.480255,86.1,10,0.0,0,0.02838,0.5554,14.384349,
3231341,Kepler-24 b,8.14515981,0.965,5.073,446.8,0.025296,3.43,24.346912,32.2,159,0.001,0,0.02385,0.076,4.662788,
3231341,Kepler-24 e,18.9985279,1.3,4.529,430.7,0.318792,43.17,15.231214,16.9,68,0.01,0,0.02026,0.1337,4.7622185,
3231341,Kepler-24 d,4.24439049,0.949,3.282,174,0.015253,2.07,12.186046,15.1,269,0.333,0,0.05258,0.0492,2.9243543,
2860866,,90.1240507,0.698,11.649,3020.3,0.053684,7.12,49.1015,57.9,13,0.0,0,0.23661,0.427,18.799704,
7626506,Kepler-112 c,28.5742692,0.068,4.9427,824.9,0.026109,2.32,87.12114,97.1,46,0.0,0,2.14286,0.1681,18.866709,
10460629,,856.672115,0.1158,23.144,858.1,0.027062,3.87,,39.2,,,0,0.61949,1.8045,,
10319385,,0.689210173,0.154,1.6169,195,0.012649,1.32,22.914194,93.4,1945,0.143,0,1.45015,0.0156,4.6458826,
10482160,Kepler-1739 b,7.34373964,0.185,1.1784,574.4,0.022075,1.84,25.57594,32.2,144,0.0,0,38.44106,0.0697,4.9903307,
10485069,,0.445277068,1.2962,3.539,186.7,0.307625,35.74,7.8959365,28.9,1197,0.891,0,0.21525,0.012,8.986247,
3233043,,0.379463865,1.246,0.86896,1973.3,0.305894,59.56,37.243492,458.6,1765,0.0,0,0.78464,0.0099,18.965403,
6579806,,9.88047978,1.02,2.78458,18541,0.235723,23.6,560.0515,534.5,134,0.256,0,1.31266,0.0901,85.38568,
3560301,,4.6484156,0.968,38.1939,128.4,0.013299,5.06,13.385618,91.7,233,0.937,0,0.00095,0.0647,4.80186,
4044005,,17.512014768,0.994,1.8248,4511.7,0.110483,13.66,471.55078,322.3,76,0.019,0,2.95602,0.132,90.62454,
11502218,,3.9886021,0.06,1.7376,673.5,0.023067,34.39,52.55095,37.1,335,0.0,0,6.8428,0.0622,8.7045,
11180361,,0.533059312,1.263,1.8621,1495.8,0.301918,133.56,13.460673,179.6,2003,0.0,0,0.20416,0.0167,22.87552,
5802246,,0.525154153,1.226,2.1441,747.5,0.255581,23.61,17.779419,116.1,2034,0.0,0,0.164,0.0119,6.0325017,
6066403,,1.303861044,1.258,4.0541,598.2,0.282709,27.85,51.95045,140.6,1027,,0,0.03107,0.0224,11.451679,
6209637,,0.73452496,,6.7,,,,,,,,,,,,
5988031,,2.55549176,1.228,9.083,113.8,0.237273,23.35,18.304235,24.3,531,0.0,0,0.00596,0.036,4.191994,
7684873,,2.947376671,2.641,2.0911,433.2,1.654364,403.59,318.7812,62.3,454,0.0,0,0.13115,0.0492,31.1108,
8559644,Kepler-111 c,224.7789355,0.652,11.1899,3487.5,0.056891,7.67,153.20587,235.7,7,0.344,0,0.77776,0.7456,74.145226,
2851100,,0.890110752,0.216,0.8774,321.5,0.016162,1.25,13.76514,19.6,1503,0.0,0,10.9848,0.0167,3.900514,
3130300,,5.76573396,0.708,2.924,248,0.015428,7.47,18.79983,22.2,188,0.0,0,0.75629,0.0745,5.7094226,
3240158,Kepler-769 b,7.42608123,0.097,3.6379,443.3,0.019228,2.47,32.02532,37.5,180,0.001,0,1.36184,0.0778,5.435929,
3240158,Kepler-769 c,15.9868932,0.533,4.158,178.5,0.012587,1.62,9.3422165,10.9,79,0.515,0,1.19847,0.1297,3.5892227,
3228959,,0.73094589,1.169,4.32,250.2,0.184858,17.12,13.277703,37.5,1836,0.0,0,0.06136,0.0155,3.7159493,
3218908,Kepler-770 b,18.92537246,0.806,3.9835,640.9,0.026104,13.92,33.45524,41.0,72,0.001,0,0.64877,0.1694,6.7246757,
10341913,,0.933749106,0.736,4.256,186.2,0.013481,3.22,11.509193,136.3,1438,0.042,0,0.06501,0.0201,3.3208306,
10480921,,2.037440623,0.715,3.442,118.6,0.010693,1.19,23.055124,27.0,527,0.0,0,0.16877,0.0312,5.40959,
10287723,,129995.7784,0.7127,9.408,1474.9,0.037707,2.99,,35.7,,,0,564.89948,44.9892,,
10350571,Kepler-784 b,31.5925809,0.283,13.566,145.1,0.010989,1.78,12.997601,25.5,34,0.939,0,0.09773,0.1967,4.651155,
10350571,Kepler-784 c,17.157236,0.238,11.284,110.4,0.009558,1.55,13.00088,23.6,61,0.896,0,0.09554,0.1309,3.4682977,
3749365,Kepler-785 b,1.97376085,0.337,1.82542,30222.4,0.159864,8.78,1466.5692,1252.5,662,0.0,0,3.77736,0.025,135.2331,
11013201,,13.118962443,0.042,4.3045,372.2,0.017826,8.25,182.40976,267.4,103,,0,1.46058,0.1376,25.880836,
11673674,,4.618767792,0.766,5.9957,4399.1,0.066285,7.48,746.497,270.1,287,0.0,0,0.07842,0.0531,79.857956,
11013201,,7.82187328,0.005,3.8417,42.2,0.006005,2.78,20.88297,37.2,166,,0,1.18707,0.0975,11.118767,
9414417,,53.5057611,0.46,10.5616,195.6,0.013111,2.52,40.118782,71.2,26,0.0,0,0.28176,0.2934,9.983454,
3632418,Kepler-21 b,2.785821236,0.893,3.5599,68.9,0.008919,1.69,47.588837,53.6,486,0.0,0,0.06279,0.0408,12.460802,
3441784,,52.56901867,1.197,6.7507,26900,0.418905,78.54,536.976,184.3,27,0.0,0,0.63883,0.3227,122.18742,
5820218,,3.411758679,1.213,3.158,570.6,0.240197,14.71,30.408123,35.6,398,0.0,0,0.0241,0.0372,5.0324354,
5876368,,0.525426427,0.113,1.0801,324.6,0.016596,1.45,31.05027,63.6,2543,0.0,0,3.76613,0.0122,4.3727827,
5809890,Kepler-755 b,1.269091415,0.412,1.4647,340.9,0.016909,1.41,38.508865,73.5,1061,0.0,0,2.78725,0.0214,3.948946,
5809890,Kepler-755 c,2.853133997,0.698,1.465,277.1,0.016317,1.36,29.47321,39.7,412,0.242,0,3.11386,0.0367,4.075087,
6131236,Kepler-1734 b,6.79685353,0.62,3.1702,393.1,0.019,2.01,27.037577,29.8,196,0.043,0,0.95531,0.0714,5.1547503,
9048161,,8.667822346,1.276,4.9658,2121.9,0.326603,67.37,379.7398,187.6,155,0.0,0,0.03132,0.085,75.42626,
3218908,Kepler-770 c,1.475323222,0.136,2.3155,154.9,0.011027,5.88,20.984596,27.2,877,0.124,0,1.03038,0.0309,3.9901965,
3218908,Kepler-770 d,4.15246118,0.639,2.5755,223.4,0.01428,7.62,16.034977,24.5,270,0.648,0,1.01229,0.0616,5.2594924,
3235672,,6.7210783,,7.46,,,,,,,,,,,,
2837111,Kepler-771 b,8.7348852,0.314,4.49,270.7,0.015161,1.59,21.229187,24.8,155,0.0,0,0.73476,0.0843,4.4488244,
3120276,,10.26547688,0.69,3.733,399.6,0.019462,1.81,17.754032,20.1,124,0.0,0,0.70563,0.0909,6.229011,
2307199,,13.4471791,0.963,3.0454,1428.2,0.046114,5.24,101.02754,105.3,100,0.006,0,0.27583,0.1109,16.016148,
3547091,,3.305577989,1.145,2.5903,17971,0.335281,25.89,566.293,39.6,399,0.0,0,0.5463,0.0399,49.555492,
3869825,,4.800653901,0.785,9.0419,15304.4,0.124793,16.91,232.6138,298.0,222,0.0,0,0.03205,0.06,21.067184,
3655332,,15.06649901,1.018,5.9885,36348,0.317877,56.44,1413.7612,154.6,73,0.0,0,0.34879,0.1206,460.65634,
4042026,,34.82008158,0.663,11.1711,18847.8,0.132704,11.36,753.4468,882.6,39,0.0,0,0.16352,0.1894,169.55127,
3344419,,0.651784374,1.224,2.0141,2779.3,0.290399,33.65,87.71438,195.2,1031,,0,0.18359,0.0146,42.913685,
11192141,,1.353771892,1.203,7.012,1349.1,0.250431,430.99,37.930855,76.7,996,0.0,0,0.02376,0.0234,4.587592,
11494130,,18.95491633,1.228,24.249,867.5,0.258011,71.39,105.717995,249.3,59,0.016,0,0.00046,0.1539,21.614784,
5648449,,4.348866254,1.187,3.2797,625.6,0.219949,2436.69,345.61978,56.3,307,0.0,0,0.03017,0.062,35.420803,
12167361,,47.93094546,1.272,2.6897,2144.4,0.321419,68.02,271.87634,221.1,28,0.0,0,0.96115,0.3108,75.874,
8607720,,3.99751422,0.0303,3.686,32.8,0.005126,2.98,,6.1,,,0,0.68781,0.0548,,
1433962,,1.592633181,0.003,5.5605,633.1,0.022007,1.56,25.79307,66.9,846,,0,0.09265,0.0232,4.1835966,
9032900,,67.5923754,0.728,12.249,4158.1,0.063536,12.1,97.08831,60.9,21,0.123,0,0.14489,0.3582,56.80393,
5956342,Kepler-265 c,17.02902786,0.202,4.645,568.9,0.021839,2.54,24.106216,29.8,82,0.0,0,1.44107,0.1243,4.793642,
5956342,Kepler-265 b,6.84619236,0.077,3.529,246.8,0.014341,1.67,16.315655,17.7,193,0.258,0,1.36207,0.0677,4.100413,
5956342,Kepler-265 e,67.8321638,0.027,7.358,507.8,0.02055,2.39,12.3348,15.5,16,0.001,0,1.52524,0.3123,5.1074414,
5956342,Kepler-265 d,43.1312147,0.67,3.198,447.8,0.020505,2.39,8.868775,11.8,26,0.663,0,5.0679,0.2309,3.400366,
5956656,Kepler-756 b,1.224866441,0.286,1.7086,196,0.012766,1.54,18.573778,21.1,1094,0.002,0,1.93938,0.0219,4.700383,
3109930,Kepler-1736 b,37.8102649,0.061,8.733,570.3,0.021892,2.33,28.379602,35.2,34,0.034,0,0.50837,0.2188,7.5478554,
